sort_name,clean_name,album,x2003_rank_old,x2003_rank,x2012_rank,x2020_rank,x2020_2003_differential,release_year,album_genre,album_type,wks_on_billboard,peak_billboard_position,spotify_popularity,spotify_uri,chartmetric_link,artist_member_count,artist_gender,artist_birth_year_sum,debut_album_release_year,avg_age_at_top_500_album,years_between_debut_and_top_500_album,album_id,album_id_quoted,x25,x26
Depeche Mode,Depeche Mode,,338,342,342,167,175,1990,NA,Studio,,7,,spotify:album:5g3Yi15plTSMaq6tYiuw8p,https://app.chartmetric.com/album/1576567/about,,Male,,,,,5g3Yi15plTSMaq6tYiuw8p,"""5g3Yi15plTSMaq6tYiuw8p"",",NA,NA
Public Enemy,Public Enemy,,296,300,302,176,124,1990,Hip-Hop/Rap,Studio,,10,,spotify:album:0aFNb4RDk2hmKKLa0bzXNz,https://app.chartmetric.com/album/3062816/about,,Male,,,,,0aFNb4RDk2hmKKLa0bzXNz,"""0aFNb4RDk2hmKKLa0bzXNz"",",NA,NA
Jane's Addiction,Jane's Addiction,,445,453,NA,NA,-48,1990,Hard Rock/Metal,Studio,,19,,spotify:album:2Jkbi83HTSfqEd0CBdYwpU,https://app.chartmetric.com/album/3967033/about,,Male,,,,,2Jkbi83HTSfqEd0CBdYwpU,"""2Jkbi83HTSfqEd0CBdYwpU"",",NA,NA
Various Artists,Various Artists,,416,422,421,NA,-79,1990,Soul/Gospel/R&B,Compilation,,201,,Not on Spotify,NA,,N/A,,,,,NOS136,"""Not on Spotify"",",NA,NA
Nirvana,Nirvana,,17,17,17,6,11,1991,Indie/Alternative Rock,Studio,,1,,spotify:album:2guirTSEqLizK7j9i1MTTZ,https://app.chartmetric.com/album/3133127/about,,Male,,,,,2guirTSEqLizK7j9i1MTTZ,"""2guirTSEqLizK7j9i1MTTZ"",",NA,NA
A Tribe Called Quest,A Tribe Called Quest,,152,154,153,43,111,1991,Hip-Hop/Rap,Studio,,45,,spotify:album:1p12OAWwudgMqfMzjMvl2a,https://app.chartmetric.com/album/3874596/about,,Male,,,,,1p12OAWwudgMqfMzjMvl2a,"""1p12OAWwudgMqfMzjMvl2a"",",NA,NA
"Brown, James",James Brown,,72,79,75,54,25,1991,Funk/Disco,Compilation,,201,,spotify:album:2yuTyv0L51qvYuI5RIktlA,https://app.chartmetric.com/album/3919009/about,,Male,,,,,2yuTyv0L51qvYuI5RIktlA,"""2yuTyv0L51qvYuI5RIktlA"",",NA,NA
U2,U2,,62,62,63,124,-62,1991,Indie/Alternative Rock,Studio,,1,,spotify:album:0ta5VdkJcpdVnNrn7g4cZe,https://app.chartmetric.com/album/2993582/about,,Male,,,,,0ta5VdkJcpdVnNrn7g4cZe,"""0ta5VdkJcpdVnNrn7g4cZe"",",NA,NA
Pearl Jam,Pearl Jam,,205,207,209,160,47,1991,Indie/Alternative Rock,Studio,,2,,spotify:album:5B4PYA7wNN4WdEXdIJu58a,https://app.chartmetric.com/album/1655231/about,,Male,,,,,5B4PYA7wNN4WdEXdIJu58a,"""5B4PYA7wNN4WdEXdIJu58a"",",NA,NA
Red Hot Chili Peppers,Red Hot Chili Peppers,,306,310,310,186,124,1991,Indie/Alternative Rock,Studio,,3,,spotify:album:1DCI2yWmV4UI7Aga71yx9B,https://app.chartmetric.com/album/3967144/about,,Male,,,,,1DCI2yWmV4UI7Aga71yx9B,"""1DCI2yWmV4UI7Aga71yx9B"",",NA,NA
"Charles, Ray",Ray Charles,,54,53,54,210,-157,1991,Soul/Gospel/R&B,Compilation,,201,,spotify:album:3RPMCDSd1yj37hlqbizmeT,https://app.chartmetric.com/album/3959138/about,,Male,,,,,3RPMCDSd1yj37hlqbizmeT,"""3RPMCDSd1yj37hlqbizmeT"",",NA,NA
Metallica,Metallica,,249,252,255,235,17,1991,Hard Rock/Metal,Studio,,1,,spotify:album:55fq75UfkYbGMq4CncCtOH,https://app.chartmetric.com/album/14514330/about,,Male,,,,,55fq75UfkYbGMq4CncCtOH,"""55fq75UfkYbGMq4CncCtOH"",",NA,NA
"Spector, Phil",Phil Spector,,64,64,65,489,-425,1991,Soul/Gospel/R&B,Compilation,,201,,Not on Spotify,NA,,Male,,,,,NOS123,"""Not on Spotify"",",NA,NA
"Hooker, John Lee",John Lee Hooker,,371,375,377,NA,-126,1991,Blues/Blues Rock,Compilation,,201,,Not on Spotify,NA,,Male,,,,,NOS135,"""Not on Spotify"",",NA,NA
"Brown, James",James Brown,,NA,414,NA,NA,-87,1991,NA,Greatest Hits,,201,,6MjOv3BeIjmht2ymtRih3s,NA,,Male,,,,,6MjOv3BeIjmht2ymtRih3s,"""6MjOv3BeIjmht2ymtRih3s"",",NA,NA
My Bloody Valentine,My Bloody Valentine,,217,219,221,73,146,1991,Indie/Alternative Rock,Studio,,201,,spotify:album:3GH4IiI6jQAIvnHVdb5FB6,https://app.chartmetric.com/album/781739/about,,Male/Female,,,,,3GH4IiI6jQAIvnHVdb5FB6,"""3GH4IiI6jQAIvnHVdb5FB6"",",NA,NA
Massive Attack,Massive Attack,,391,395,397,241,154,1991,Electronic,Studio,,201,,spotify:album:5mAPk4qeNqVLtNydaWbWlf,https://app.chartmetric.com/album/3132963/about,,Male/Female,,,,,5mAPk4qeNqVLtNydaWbWlf,"""5mAPk4qeNqVLtNydaWbWlf"",",NA,NA
"Turner, Ike & Tina",Ike & Tina Turner,,210,212,214,392,-180,1991,Soul/Gospel/R&B,Greatest Hits,,201,,spotify:album:2UCdfQEDgzWtbzpaD4Mo47,https://app.chartmetric.com/album/3969936/about,,Male/Female,,,,,2UCdfQEDgzWtbzpaD4Mo47,"""2UCdfQEDgzWtbzpaD4Mo47"",",NA,NA
Dr. Dre,Dr. Dre,,137,137,138,37,100,1992,Hip-Hop/Rap,Studio,,3,,spotify:album:2V5rhszUpCudPcb01zevOt,https://app.chartmetric.com/album/26053222/about,,Male,,,,,2V5rhszUpCudPcb01zevOt,"""2V5rhszUpCudPcb01zevOt"",",NA,NA
R.E.M.,R.E.M.,,244,247,249,96,151,1992,Indie/Alternative Rock,Studio,,2,,spotify:album:0BiNb8HYR4JvuxUa31Z58Q,https://app.chartmetric.com/album/3120373/about,,Male,,,,,0BiNb8HYR4JvuxUa31Z58Q,"""0BiNb8HYR4JvuxUa31Z58Q"",",NA,NA
Pavement,Pavement,,134,134,135,199,-65,1992,Indie/Alternative Rock,Studio,,201,,spotify:album:7o14zVcXSRk7clV6QCEdOD,https://app.chartmetric.com/album/1023497/about,,Male,,,,,7o14zVcXSRk7clV6QCEdOD,"""7o14zVcXSRk7clV6QCEdOD"",",NA,NA
Rage Against the Machine,Rage Against the Machine,,364,368,365,221,147,1992,Hard Rock/Metal,Studio,,45,,spotify:album:4LaRYkT4oy47wEuQgkLBul,https://app.chartmetric.com/album/3953747/about,,Male,,,,,4LaRYkT4oy47wEuQgkLBul,"""4LaRYkT4oy47wEuQgkLBul"",",NA,NA
"Mayfield, Curtis",Curtis Mayfield,,177,179,178,NA,-322,1992,Soul/Gospel/R&B,Compilation,,201,,Not on Spotify,NA,,Male,,,,,NOS127,"""Not on Spotify"",",NA,NA
"Wilson, Jackie",Jackie Wilson,,231,235,236,NA,-266,1992,Soul/Gospel/R&B,Compilation,,201,,Not on Spotify,NA,,Male,,,,,NOS131,"""Not on Spotify"",",NA,NA
"Phair, Liz",Liz Phair,,324,328,327,56,272,1993,Indie/Alternative Rock,Studio,,196,,spotify:album:7sCpW2cLGcRk1zf9zi0Yqd,https://app.chartmetric.com/album/2422380/about,,Female,,,,,7sCpW2cLGcRk1zf9zi0Yqd,"""7sCpW2cLGcRk1zf9zi0Yqd"",",NA,NA
"Harvey, PJ",PJ Harvey,,401,405,406,153,252,1993,Indie/Alternative Rock,Studio,,158,,spotify:album:2fDJpBJhtloxzUENHlU9JB,https://app.chartmetric.com/album/2985916/about,,Female,,,,,2fDJpBJhtloxzUENHlU9JB,"""2fDJpBJhtloxzUENHlU9JB"",",NA,NA
Wu Tang Clan,Wu-Tang Clan,,382,386,387,27,359,1993,NA,Studio,,41,,spotify:album:6acGx168JViE5LLFR1rGRE,https://app.chartmetric.com/album/3970857/about,,Male,,,,,6acGx168JViE5LLFR1rGRE,"""6acGx168JViE5LLFR1rGRE"",",NA,NA
Nirvana,Nirvana,,431,439,435,173,266,1993,Indie/Alternative Rock,Studio,,1,,spotify:album:7wOOA7l306K8HfBKfPoafr,https://app.chartmetric.com/album/3119013/about,,Male,,,,,7wOOA7l306K8HfBKfPoafr,"""7wOOA7l306K8HfBKfPoafr"",",NA,NA
"Lewis, Jerry Lee",Jerry Lee Lewis,,239,242,245,325,-83,1993,Rock n' Roll/Rhythm & Blues,Compilation,,201,,Not on Spotify,NA,,Male,,,,,NOS115,"""Not on Spotify"",",NA,NA
Smashing Pumpkins,The Smashing Pumpkins,,356,360,362,341,19,1993,Indie/Alternative Rock,Studio,,10,,spotify:album:3YDm8Vu6IOjjVdLNHlJtj0,https://app.chartmetric.com/album/11749/about,,Male/Female,,,,,3YDm8Vu6IOjjVdLNHlJtj0,"""3YDm8Vu6IOjjVdLNHlJtj0"",",NA,NA
"Blige, Mary J.",Mary J. Blige,,276,279,281,126,153,1994,Soul/Gospel/R&B,Studio,,7,,spotify:album:1OQ5l5rHKqUumPpn559zJC,https://app.chartmetric.com/album/3872065/about,,Female,,,,,1OQ5l5rHKqUumPpn559zJC,"""1OQ5l5rHKqUumPpn559zJC"",",NA,NA
TLC,TLC,,373,377,379,218,159,1994,Soul/Gospel/R&B,Studio,,3,,spotify:album:5eg56dCpFn32neJak2vk0f,https://app.chartmetric.com/album/409872/about,,Female,,,,,5eg56dCpFn32neJak2vk0f,"""5eg56dCpFn32neJak2vk0f"",",NA,NA
Notorious B.I.G.,The Notorious B.I.G.,,133,133,134,22,111,1994,Hip-Hop/Rap,Studio,,15,,spotify:album:2HTbQ0RHwukKVXAlTmCZP2,https://app.chartmetric.com/album/3960217/about,,Male,,,,,2HTbQ0RHwukKVXAlTmCZP2,"""2HTbQ0RHwukKVXAlTmCZP2"",",NA,NA
Nas,Nas,,396,400,402,44,356,1994,Hip-Hop/Rap,Studio,,12,,spotify:album:3kEtdS2pH6hKcMU9Wioob1,https://app.chartmetric.com/album/214010/about,,Male,,,,,3kEtdS2pH6hKcMU9Wioob1,"""3kEtdS2pH6hKcMU9Wioob1"",",NA,NA
Nine Inch Nails,Nine Inch Nails,,198,200,201,122,78,1994,Indie/Alternative Rock,Studio,,2,,spotify:album:3nJnyDV8fwFpffo0EyHQto,https://app.chartmetric.com/album/3044907/about,,Male,,,,,3nJnyDV8fwFpffo0EyHQto,"""3nJnyDV8fwFpffo0EyHQto"",",NA,NA
"Buckley, Jeff",Jeff Buckley,,299,303,304,147,156,1994,NA,Studio,,149,,spotify:album:7yQtjAjhtNi76KRu05XWFS,https://app.chartmetric.com/album/805435/about,,Male,,,,,7yQtjAjhtNi76KRu05XWFS,"""7yQtjAjhtNi76KRu05XWFS"",",NA,NA
Nirvana,Nirvana,,307,311,313,279,32,1994,Indie/Alternative Rock,Live,,1,,spotify:album:1To7kv722A8SpZF789MZy7,https://app.chartmetric.com/album/3357940/about,,Male,,,,,1To7kv722A8SpZF789MZy7,"""1To7kv722A8SpZF789MZy7"",",NA,NA
Weezer,Weezer,,293,297,299,294,3,1994,NA,Studio,,16,,spotify:album:1xpGyKyV26uPstk1Elgp9Q,https://app.chartmetric.com/album/3119745/about,,Male,,,,,1xpGyKyV26uPstk1Elgp9Q,"""1xpGyKyV26uPstk1Elgp9Q"",",NA,NA
Green Day,Green Day,,191,193,193,375,-182,1994,Punk/Post-Punk/New Wave/Power Pop,Studio,,2,,spotify:album:4uG8q3GPuWHQlRbswMIRS6,https://app.chartmetric.com/album/3989247/about,,Male,,,,,4uG8q3GPuWHQlRbswMIRS6,"""4uG8q3GPuWHQlRbswMIRS6"",",NA,NA
Pavement,Pavement,,208,210,212,434,-224,1994,Indie/Alternative Rock,Studio,,4,,spotify:album:1XFNz6KIvLyIsLFOiLRKqP,https://app.chartmetric.com/album/909860/about,,Male,,,,,1XFNz6KIvLyIsLFOiLRKqP,"""1XFNz6KIvLyIsLFOiLRKqP"",",NA,NA
Soundgarden,Soundgarden,,332,336,335,NA,-165,1994,Indie/Alternative Rock,Studio,,1,,spotify:album:4K8bxkPDa5HENw0TK7WxJh,https://app.chartmetric.com/album/3253618/about,,Male,,,,,4K8bxkPDa5HENw0TK7WxJh,"""4K8bxkPDa5HENw0TK7WxJh"",",NA,NA
"Cash, Johnny",Johnny Cash,,360,364,366,NA,-137,1994,Country/Folk/Country Rock/Folk Rock,Studio,,110,,spotify:album:19rYWxZfMdEOxTDODFjLyb,https://app.chartmetric.com/album/3287441/about,,Male,,,,,19rYWxZfMdEOxTDODFjLyb,"""19rYWxZfMdEOxTDODFjLyb"",",NA,NA
Pearl Jam,Pearl Jam,,484,493,485,NA,-8,1994,Indie/Alternative Rock,Studio,,1,,spotify:album:5pd9B3KQWKshHw4lnsSLNy,https://app.chartmetric.com/album/562696/about,,Male,,,,,5pd9B3KQWKshHw4lnsSLNy,"""5pd9B3KQWKshHw4lnsSLNy"",",NA,NA
Hole,Hole,,458,466,460,106,360,1994,Indie/Alternative Rock,Studio,,52,,spotify:album:2Rwf2nPYZQ9aIe4QXACTC7,https://app.chartmetric.com/album/3090227/about,,Male/Female,,,,,2Rwf2nPYZQ9aIe4QXACTC7,"""2Rwf2nPYZQ9aIe4QXACTC7"",",NA,NA
Portishead,Portishead,,414,419,419,131,288,1994,Electronic,Studio,,79,,spotify:album:3539EbNgIdEDGBKkUf4wno,https://app.chartmetric.com/album/3917280/about,,Male/Female,,,,,3539EbNgIdEDGBKkUf4wno,"""3539EbNgIdEDGBKkUf4wno"",",NA,NA
Various Artists,Various Artists,,304,308,311,NA,-193,1994,NA,Compilation,,201,,Not on Spotify,NA,,N/A,,,,,NOS133,"""Not on Spotify"",",NA,NA
"Morrissette, Alanis",Alanis Morissette,,323,327,NA,69,258,1995,Indie/Alternative Rock,Studio,,1,,spotify:album:09AwlP99cHfKVNKv4FC8VW,https://app.chartmetric.com/album/3989331/about,,Female,,,,,09AwlP99cHfKVNKv4FC8VW,"""09AwlP99cHfKVNKv4FC8VW"",",NA,NA
Bjork,Bjork,,369,373,376,289,84,1995,NA,Studio,,32,,spotify:album:2Ul7B1LEHxXzYubtkTMENs,https://app.chartmetric.com/album/3957088/about,,Female,,,,,2Ul7B1LEHxXzYubtkTMENs,"""2Ul7B1LEHxXzYubtkTMENs"",",NA,NA
"Harvey, PJ",PJ Harvey,,427,435,NA,NA,-66,1995,Indie/Alternative Rock,Studio,,40,,spotify:album:2yMg8ronKfVDHngnlLNnl8,https://app.chartmetric.com/album/3152700/about,,Female,,,,,2yMg8ronKfVDHngnlLNnl8,"""2yMg8ronKfVDHngnlLNnl8"",",NA,NA
Oasis,Oasis,,372,376,378,157,219,1995,Indie/Alternative Rock,Studio,,4,,spotify:album:2u30gztZTylY4RG7IvfXs8,https://app.chartmetric.com/album/1389224/about,,Male,,,,,2u30gztZTylY4RG7IvfXs8,"""2u30gztZTylY4RG7IvfXs8"",",NA,NA
Radiohead,Radiohead,,111,110,111,276,-166,1995,Indie/Alternative Rock,Studio,,88,,spotify:album:35UJLpClj5EDrhpNIi4DFg,https://app.chartmetric.com/album/1236301/about,,Male,,,,,35UJLpClj5EDrhpNIi4DFg,"""35UJLpClj5EDrhpNIi4DFg"",",NA,NA
Temptations,The Temptations,,394,398,400,371,27,1995,Soul/Gospel/R&B,Greatest Hits,,201,,Not on Spotify,NA,,Male,,,,,NOS117,"""Not on Spotify"",",NA,NA
No Doubt,No Doubt,,433,441,NA,NA,-60,1995,Punk/Post-Punk/New Wave/Power Pop,Studio,,1,,spotify:album:3VekjWskUut57hx6W9wqL8,https://app.chartmetric.com/album/3242450/about,,Male/Female,,,,,3VekjWskUut57hx6W9wqL8,"""3VekjWskUut57hx6W9wqL8"",",NA,NA
Smashing Pumpkins,The Smashing Pumpkins,,479,487,NA,NA,-14,1995,Indie/Alternative Rock,Studio,,1,,spotify:album:4bPT6Q8ppaSNppk1kbEbLl,https://app.chartmetric.com/album/3137159/about,,Male/Female,,,,,4bPT6Q8ppaSNppk1kbEbLl,"""4bPT6Q8ppaSNppk1kbEbLl"",",NA,NA
Jay-Z,Jay-Z,,245,248,250,67,181,1996,Hip-Hop/Rap,Studio,,23,,spotify:album:3YPK0bNOuayhmSrs0sIIBR,https://app.chartmetric.com/album/1181519/about,,Male,,,,,NOS002,"""3YPK0bNOuayhmSrs0sIIBR"",",NA,NA
Beck,Beck,,301,305,306,424,-119,1996,Indie/Alternative Rock,Studio,,16,,spotify:album:1Pus5h1qGedCn4CtOuPVtp,https://app.chartmetric.com/album/6101087/about,,Male,,,,,1Pus5h1qGedCn4CtOuPVtp,"""1Pus5h1qGedCn4CtOuPVtp"",",NA,NA
Fugees,Fugees,,469,477,469,134,343,1996,Hip-Hop/Rap,Studio,,1,,spotify:album:4z6F5s3RVaOsekuaegbLfD,https://app.chartmetric.com/album/5171152/about,,Male/Female,,,,,4z6F5s3RVaOsekuaegbLfD,"""4z6F5s3RVaOsekuaegbLfD"",",NA,NA
"Jackson, Janet",Janet Jackson,,253,256,259,318,-62,1997,Soul/Gospel/R&B,Studio,,1,,spotify:album:1uFp52Q9EXLNA6DTRYnpTj,https://app.chartmetric.com/album/24229493/about,,Female,,,,,1uFp52Q9EXLNA6DTRYnpTj,"""1uFp52Q9EXLNA6DTRYnpTj"",",NA,NA
Radiohead,Radiohead,,161,162,162,42,120,1997,Indie/Alternative Rock,Studio,,21,,spotify:album:6dVIqQ8qmQ5GBnJ9shOYGE,https://app.chartmetric.com/album/734507/about,,Male,,,,,6dVIqQ8qmQ5GBnJ9shOYGE,"""6dVIqQ8qmQ5GBnJ9shOYGE"",",NA,NA
Notorious B.I.G.,The Notorious B.I.G.,,475,483,476,179,304,1997,Hip-Hop/Rap,Studio,,1,,spotify:album:7dRdaGSxgcBdJnrOviQRuB,https://app.chartmetric.com/album/773826/about,,Male,,,,,7dRdaGSxgcBdJnrOviQRuB,"""7dRdaGSxgcBdJnrOviQRuB"",",NA,NA
Buena Vista Social Club,Buena Vista Social Club,,257,260,NA,NA,-241,1997,Latin,Studio,,80,,spotify:album:5qcOy8sMqROZ0VEfK8LJZt,https://app.chartmetric.com/album/4579431/about,,Male,,,,,5qcOy8sMqROZ0VEfK8LJZt,"""5qcOy8sMqROZ0VEfK8LJZt"",",NA,NA
"Dylan, Bob",Bob Dylan,,404,408,410,NA,-93,1997,Singer-Songwriter/Heartland Rock,Studio,,10,,spotify:album:185DHT5SvszXRrezx3lOjt,https://app.chartmetric.com/album/3955786/about,,Male,,,,,185DHT5SvszXRrezx3lOjt,"""185DHT5SvszXRrezx3lOjt"",",NA,NA
Various Artists,Various Artists,,273,276,278,NA,-225,1997,Country/Folk/Country Rock/Folk Rock,Compilation,,201,,Not on Spotify,NA,,N/A,,,,,NOS132,"""Not on Spotify"",",NA,NA
"Hill, Lauryn",Lauryn Hill,,308,312,314,10,302,1998,Hip-Hop/Rap,Studio,,1,,spotify:album:1BZoqf8Zje5nGdwZhOjAtD,https://app.chartmetric.com/album/989113/about,,Female,,,,,1BZoqf8Zje5nGdwZhOjAtD,"""1BZoqf8Zje5nGdwZhOjAtD"",",NA,NA
"Williams, Lucinda",Lucinda Williams,,300,304,305,98,206,1998,Country/Folk/Country Rock/Folk Rock,Studio,,65,,spotify:album:3iC6dJobZulVXp0F4Bojig,https://app.chartmetric.com/album/3053732/about,,Female,,,,,3iC6dJobZulVXp0F4Bojig,"""3iC6dJobZulVXp0F4Bojig"",",NA,NA
Madonna,Madonna,,359,363,367,222,141,1998,Electronic,Studio,,2,,spotify:album:6cuNyrSmRjBeekioLdLkvI,https://app.chartmetric.com/album/3989514/about,,Female,,,,,6cuNyrSmRjBeekioLdLkvI,"""6cuNyrSmRjBeekioLdLkvI"",",NA,NA
Massive Attack,Massive Attack,,408,412,NA,383,29,1998,Electronic,Studio,,60,,spotify:album:49MNmJhZQewjt06rpwp6QR,https://app.chartmetric.com/album/2978490/about,,Male,,,,,49MNmJhZQewjt06rpwp6QR,"""49MNmJhZQewjt06rpwp6QR"",",NA,NA
"Redding, Otis",Otis Redding,,NA,147,NA,NA,-354,1998,NA,Compilation,,201,,Not on Spotify,NA,,Male,,,,,NOS126,"""Not on Spotify"",",NA,NA
"Williams, Hank",Hank Williams,,NA,225,NA,NA,-276,1998,NA,Compilation,,201,,spotify:album:3A125M77Q1pkNik2HvB1MN,https://app.chartmetric.com/album/5814598/about,,Male,,,,,3A125M77Q1pkNik2HvB1MN,"""3A125M77Q1pkNik2HvB1MN"",",NA,NA
Mamas and the Papas,The Mamas and the Papas,,NA,423,NA,NA,-78,1998,NA,Greatest Hits,,201,,spotify:album:5QDnv80dApH8LKRmVwrTI0,https://app.chartmetric.com/album/2761312/about,,Male/Female,,,,,5QDnv80dApH8LKRmVwrTI0,"""5QDnv80dApH8LKRmVwrTI0"",",NA,NA
Various Artists,Various Artists,,194,196,196,405,-209,1998,NA,Compilation,,201,,Not on Spotify,NA,,N/A,,,,,NOS119,"""Not on Spotify"",",NA,NA
Red Hot Chili Peppers,Red Hot Chili Peppers,,395,399,401,286,113,1999,Indie/Alternative Rock,Studio,,3,,spotify:album:0fLhefnjlIV3pGNF9Wo8CD,https://app.chartmetric.com/album/3989029/about,,Male,,,,,0fLhefnjlIV3pGNF9Wo8CD,"""0fLhefnjlIV3pGNF9Wo8CD"",",NA,NA
Eminem,Eminem,,270,273,275,352,-79,1999,Hip-Hop/Rap,Studio,,2,,spotify:album:0vE6mttRTBXRe9rKghyr1l,https://app.chartmetric.com/album/3329463/about,,Male,,,,,0vE6mttRTBXRe9rKghyr1l,"""0vE6mttRTBXRe9rKghyr1l"",",NA,NA
"Diamond, Neil",Neil Diamond,,220,222,224,NA,-279,1999,NA,Greatest Hits,,201,,Not on Spotify,NA,,Male,,,,,NOS129,"""Not on Spotify"",",NA,NA
Moby,Moby,,337,341,341,NA,-160,1999,Electronic,Studio,,38,,spotify:album:724hO8VLcKOz9b0y18wA8c,https://app.chartmetric.com/album/2966741/about,,Male,,,,,724hO8VLcKOz9b0y18wA8c,"""724hO8VLcKOz9b0y18wA8c"",",NA,NA
"Waits, Tom",Tom Waits,,411,416,416,NA,-85,1999,NA,Studio,,30,,spotify:album:7cAcex6xw4fP67ltgn1gm3,https://app.chartmetric.com/album/3928312/about,,Male,,,,,7cAcex6xw4fP67ltgn1gm3,"""7cAcex6xw4fP67ltgn1gm3"",",NA,NA
Rage Against the Machine,Rage Against the Machine,,418,426,NA,NA,-75,1999,Hard Rock/Metal,Studio,,1,,spotify:album:2eia0myWFgoHuttJytCxgX,https://app.chartmetric.com/album/3955970/about,,Male,,,,,2eia0myWFgoHuttJytCxgX,"""2eia0myWFgoHuttJytCxgX"",",NA,NA
"Cline, Patsy",Patsy Cline,,230,234,235,229,5,2000,Country/Folk/Country Rock/Folk Rock,Greatest Hits,,201,,Not on Spotify,NA,,Female,,,,,NOS010,"""Not on Spotify"",",NA,NA
Madonna,Madonna,,444,452,NA,NA,-49,2000,Electronic,Studio,,1,,spotify:album:3e3PxWKqv7lyZaR5d02abW,https://app.chartmetric.com/album/3989658/about,,Female,,,,,3e3PxWKqv7lyZaR5d02abW,"""3e3PxWKqv7lyZaR5d02abW"",",NA,NA
Radiohead,Radiohead,,420,428,67,20,408,2000,Indie/Alternative Rock,Studio,,1,,spotify:album:6GjwtEZcfenmOf6l18N7T7,https://app.chartmetric.com/album/194342/about,,Male,,,,,6GjwtEZcfenmOf6l18N7T7,"""6GjwtEZcfenmOf6l18N7T7"",",NA,NA
D'Angelo,D'Angelo,,480,488,481,28,460,2000,Soul/Gospel/R&B,Studio,,1,,spotify:album:2lO9yuuIDgBpSJzxTh3ai8,https://app.chartmetric.com/album/2944993/about,,Male,,,,,2lO9yuuIDgBpSJzxTh3ai8,"""2lO9yuuIDgBpSJzxTh3ai8"",",NA,NA
OutKast,OutKast,,355,359,361,64,295,2000,Hip-Hop/Rap,Studio,,2,,spotify:album:2tm3Ht61kqqRZtIYsBjxEj,https://app.chartmetric.com/album/22031/about,,Male,,,,,2tm3Ht61kqqRZtIYsBjxEj,"""2tm3Ht61kqqRZtIYsBjxEj"",",NA,NA
Eminem,Eminem,,298,302,244,145,157,2000,Hip-Hop/Rap,Studio,,1,,spotify:album:6t7956yu5zYf5A829XRiHC,https://app.chartmetric.com/album/3090933/about,,Male,,,,,6t7956yu5zYf5A829XRiHC,"""6t7956yu5zYf5A829XRiHC"",",NA,NA
U2,U2,,139,139,280,NA,-362,2000,Indie/Alternative Rock,Studio,,3,,spotify:album:7gskILm9UyDvFlmmAoqn2g,https://app.chartmetric.com/album/3019012/about,,Male,,,,,7gskILm9UyDvFlmmAoqn2g,"""7gskILm9UyDvFlmmAoqn2g"",",NA,NA
"Ross, Diana & the Supremes",The Supremes,,423,431,423,452,-21,2001,Soul/Gospel/R&B,Greatest Hits,,201,,Not on Spotify,NA,,Female,,,,,NOS121,"""Not on Spotify"",",NA,NA
Jay-Z,Jay-Z,,456,464,252,50,414,2001,Hip-Hop/Rap,Studio,,1,,spotify:album:69CmkikTHkGKdkrUZTtyWl,https://app.chartmetric.com/album/1138544/about,,Male,,,,,69CmkikTHkGKdkrUZTtyWl,"""69CmkikTHkGKdkrUZTtyWl"",",NA,NA
Strokes,The Strokes,,363,367,199,114,253,2001,Indie/Alternative Rock,Studio,,33,,spotify:album:2k8KgmDp9oHrmu0MIj4XDE,https://app.chartmetric.com/album/3971268/about,,Male,,,,,2k8KgmDp9oHrmu0MIj4XDE,"""2k8KgmDp9oHrmu0MIj4XDE"",",NA,NA
"Dylan, Bob",Bob Dylan,,459,467,385,411,56,2001,Singer-Songwriter/Heartland Rock,Studio,,5,,spotify:album:4BcfuxQ4EO07Y53yr6YhAJ,https://app.chartmetric.com/album/1134540/about,,Male,,,,,4BcfuxQ4EO07Y53yr6YhAJ,"""4BcfuxQ4EO07Y53yr6YhAJ"",",NA,NA
"Waters, Muddy",Muddy Waters,,38,38,38,483,-445,2001,Blues/Blues Rock,Compilation,,201,,Not on Spotify,NA,,Male,,,,,NOS122,"""Not on Spotify"",",NA,NA
ABBA,ABBA,,178,180,179,303,-123,2001,NA,Studio,,1,,spotify:album:34lTW6LuORpuIiYfqsetuq,https://app.chartmetric.com/album/3211743/about,,Male/Female,,,,,34lTW6LuORpuIiYfqsetuq,"""34lTW6LuORpuIiYfqsetuq"",",NA,NA
No Doubt,No Doubt,,312,316,NA,NA,-185,2001,Punk/Post-Punk/New Wave/Power Pop,Studio,,9,,spotify:album:0KFPnm4Ow2L9BuivmWT3pu,https://app.chartmetric.com/album/3024926/about,,Male/Female,,,,,0KFPnm4Ow2L9BuivmWT3pu,"""0KFPnm4Ow2L9BuivmWT3pu"",",NA,NA
"Scaggs, Boz",Boz Scaggs,,494,NA,496,NA,-501,1969,NA,Studio,,5,,spotify:album:4i1GgeitxAC8fy48Cwcl54,https://app.chartmetric.com/album/3974193/about,,Male,,,,,4i1GgeitxAC8fy48Cwcl54,"""4i1GgeitxAC8fy48Cwcl54"",",NA,NA
"Dury, Ian and the Blockheads",Ian Dury and the Blockheads,,495,NA,NA,NA,-501,1977,NA,Studio,,168,,spotify:album:4GqPVPXNmpFMpoRnafIfLR,https://app.chartmetric.com/album/552903/about,,Male,,,,,4GqPVPXNmpFMpoRnafIfLR,"""4GqPVPXNmpFMpoRnafIfLR"",",NA,NA
